<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.06.20	15:35:00	2339.97	2340.58	2337.37	2337.47	1225	0	4
2024.06.20	15:40:00	2337.46	2338.58	2335.83	2338.46	1399	0	4
2024.06.20	15:45:00	2338.45	2339.58	2338.10	2338.97	908	0	4
2024.06.20	15:50:00	2338.98	2343.64	2338.98	2341.42	1146	0	4
2024.06.20	15:55:00	2341.41	2341.56	2335.38	2338.56	1647	0	4
2024.06.20	16:00:00	2338.63	2339.59	2337.83	2338.65	1062	0	4
2024.06.20	16:05:00	2338.58	2339.65	2337.32	2338.78	1034	0	4
2024.06.20	16:10:00	2338.64	2339.04	2336.97	2338.93	785	0	4
2024.06.20	16:15:00	2338.91	2338.94	2336.73	2338.71	962	0	4
2024.06.20	16:20:00	2338.69	2340.79	2338.30	2338.76	1081	0	4
2024.06.20	16:25:00	2338.76	2339.99	2338.03	2339.59	693	0	4
2024.06.20	16:30:00	2339.65	2340.47	2337.50	2339.30	1211	0	4
2024.06.20	16:35:00	2339.34	2341.33	2339.21	2341.30	1079	0	4
2024.06.20	16:40:00	2341.29	2345.37	2340.92	2345.26	1294	0	4
2024.06.20	16:45:00	2345.24	2347.24	2343.30	2345.65	1205	0	4
2024.06.20	16:50:00	2345.63	2348.22	2345.47	2347.67	1170	0	4
2024.06.20	16:55:00	2347.69	2349.50	2347.48	2349.36	969	0	4
2024.06.20	17:00:00	2349.40	2352.62	2349.00	2351.74	1538	0	4
2024.06.20	17:05:00	2351.70	2353.92	2349.72	2351.68	1318	0	4
2024.06.20	17:10:00	2351.70	2352.57	2349.78	2350.29	1164	0	4
2024.06.20	17:15:00	2350.30	2354.12	2349.79	2353.90	1341	0	4
2024.06.20	17:20:00	2353.97	2359.13	2353.88	2355.08	1838	0	4
2024.06.20	17:25:00	2355.08	2356.57	2353.63	2355.63	1449	0	4
2024.06.20	17:30:00	2355.70	2359.08	2354.82	2358.37	1192	0	4
2024.06.20	17:35:00	2358.43	2359.28	2357.38	2357.67	914	0	4
2024.06.20	17:40:00	2357.67	2360.67	2356.96	2360.40	1023	0	4
2024.06.20	17:45:00	2360.28	2362.69	2358.75	2362.25	1216	0	4
2024.06.20	17:50:00	2362.25	2362.69	2361.29	2362.39	1299	0	4
2024.06.20	17:55:00	2362.40	2365.08	2362.34	2364.05	1215	0	4
2024.06.20	18:00:00	2364.08	2365.11	2362.59	2364.42	1121	0	4
2024.06.20	18:05:00	2364.49	2365.51	2363.32	2363.45	849	0	4
2024.06.20	18:10:00	2363.46	2363.66	2357.43	2357.67	1410	0	4
2024.06.20	18:15:00	2357.66	2359.34	2356.45	2356.90	1166	0	4
2024.06.20	18:20:00	2356.93	2356.93	2354.08	2354.94	1178	0	4
2024.06.20	18:25:00	2354.96	2355.09	2351.51	2351.80	996	0	4
2024.06.20	18:30:00	2351.81	2355.14	2351.41	2354.44	935	0	4
2024.06.20	18:35:00	2354.50	2355.88	2354.04	2354.18	595	0	4
2024.06.20	18:40:00	2354.17	2356.74	2354.17	2355.09	581	0	4
2024.06.20	18:45:00	2354.99	2356.90	2354.98	2355.18	499	0	4
2024.06.20	18:50:00	2355.02	2356.19	2354.51	2356.07	530	0	4
2024.06.20	18:55:00	2356.17	2356.17	2353.42	2353.73	493	0	4
2024.06.20	19:00:00	2353.74	2355.74	2353.20	2353.31	624	0	4
2024.06.20	19:05:00	2353.21	2354.22	2352.90	2354.17	483	0	4
2024.06.20	19:10:00	2354.28	2355.99	2354.25	2354.55	446	0	4
2024.06.20	19:15:00	2354.53	2357.18	2354.06	2356.79	464	0	4
2024.06.20	19:20:00	2356.89	2356.99	2355.36	2356.10	366	0	4
2024.06.20	19:25:00	2356.10	2356.90	2355.18	2355.58	446	0	4
2024.06.20	19:30:00	2355.59	2356.66	2355.38	2355.48	465	0	4
2024.06.20	19:35:00	2355.48	2356.68	2353.73	2354.30	511	0	4
2024.06.20	19:40:00	2354.33	2355.72	2354.33	2355.56	300	0	4
2024.06.20	19:45:00	2355.56	2356.01	2354.49	2355.80	293	0	4
2024.06.20	19:50:00	2355.80	2356.14	2355.11	2355.50	322	0	4
2024.06.20	19:55:00	2355.50	2356.86	2355.47	2356.41	366	0	4
2024.06.20	20:00:00	2356.41	2357.01	2355.94	2356.73	329	0	4
2024.06.20	20:05:00	2356.73	2356.81	2355.35	2356.70	356	0	4
2024.06.20	20:10:00	2356.74	2357.04	2356.31	2356.34	280	0	4
2024.06.20	20:15:00	2356.40	2356.53	2355.44	2356.12	243	0	4
2024.06.20	20:20:00	2356.14	2357.44	2356.00	2356.02	301	0	4
2024.06.20	20:25:00	2356.00	2356.12	2354.62	2355.72	421	0	4
2024.06.20	20:30:00	2355.71	2356.00	2354.91	2355.78	346	0	4
2024.06.20	20:35:00	2355.80	2357.30	2355.79	2356.70	315	0	4
2024.06.20	20:40:00	2356.65	2356.72	2355.50	2355.91	299	0	4
2024.06.20	20:45:00	2355.92	2356.39	2355.72	2356.39	291	0	4
2024.06.20	20:50:00	2356.25	2356.85	2355.98	2356.74	240	0	4
2024.06.20	20:55:00	2356.76	2357.55	2356.38	2357.46	312	0	4
2024.06.20	21:00:00	2357.48	2359.05	2357.35	2358.84	392	0	4
2024.06.20	21:05:00	2358.83	2359.35	2357.72	2357.97	280	0	4
2024.06.20	21:10:00	2357.97	2359.10	2357.97	2358.68	246	0	4
2024.06.20	21:15:00	2358.68	2358.81	2358.09	2358.61	179	0	4
2024.06.20	21:20:00	2358.62	2360.76	2358.32	2360.66	383	0	4
2024.06.20	21:25:00	2360.63	2361.07	2360.37	2360.79	302	0	4
2024.06.20	21:30:00	2360.81	2360.81	2359.88	2360.19	261	0	4
2024.06.20	21:35:00	2360.11	2360.37	2359.34	2359.42	174	0	4
2024.06.20	21:40:00	2359.44	2359.62	2358.92	2359.16	239	0	4
2024.06.20	21:45:00	2359.16	2359.65	2359.02	2359.24	164	0	4
2024.06.20	21:50:00	2359.23	2359.26	2358.36	2358.75	188	0	4
2024.06.20	21:55:00	2358.64	2358.94	2358.03	2358.03	189	0	4
2024.06.20	22:00:00	2358.04	2358.93	2357.73	2357.82	244	0	4
2024.06.20	22:05:00	2357.84	2358.92	2357.84	2358.80	181	0	4
2024.06.20	22:10:00	2358.82	2359.70	2358.62	2359.60	177	0	4
2024.06.20	22:15:00	2359.52	2359.88	2359.30	2359.71	228	0	4
2024.06.20	22:20:00	2359.78	2359.89	2358.27	2358.88	475	0	4
2024.06.20	22:25:00	2358.89	2359.23	2358.75	2358.85	221	0	4
2024.06.20	22:30:00	2358.85	2359.03	2358.54	2358.54	249	0	4
2024.06.20	22:35:00	2358.53	2359.22	2358.25	2359.02	253	0	4
2024.06.20	22:40:00	2358.98	2359.34	2358.64	2358.84	251	0	4
2024.06.20	22:45:00	2358.85	2359.31	2358.81	2359.14	177	0	4
2024.06.20	22:50:00	2359.11	2359.69	2359.06	2359.66	237	0	4
2024.06.20	22:55:00	2359.68	2359.81	2358.68	2358.94	343	0	4
2024.06.20	23:00:00	2358.99	2359.31	2358.29	2358.31	159	0	4
2024.06.20	23:05:00	2358.30	2358.58	2358.19	2358.46	77	0	4
2024.06.20	23:10:00	2358.39	2359.06	2358.39	2359.06	72	0	4
2024.06.20	23:15:00	2359.06	2359.16	2358.75	2358.86	138	0	4
2024.06.20	23:20:00	2358.87	2359.26	2358.85	2359.05	65	0	4
2024.06.20	23:25:00	2359.06	2359.06	2358.76	2358.99	72	0	4
2024.06.20	23:30:00	2359.02	2359.06	2358.56	2358.95	96	0	4
2024.06.20	23:35:00	2358.96	2359.25	2358.86	2358.97	88	0	4
2024.06.20	23:40:00	2358.98	2359.41	2358.98	2359.17	69	0	4
2024.06.20	23:45:00	2359.13	2359.26	2358.97	2359.01	54	0	4
2024.06.20	23:50:00	2359.01	2359.45	2358.91	2359.20	90	0	4
2024.06.20	23:55:00	2359.20	2360.16	2358.99	2360.09	95	0	4
2024.06.21	01:00:00	2360.36	2360.77	2359.05	2359.51	197	0	6
2024.06.21	01:05:00	2359.51	2359.60	2358.79	2358.79	53	0	8
2024.06.21	01:10:00	2358.79	2359.17	2358.19	2359.03	138	0	4
2024.06.21	01:15:00	2359.01	2360.02	2358.82	2359.24	240	0	4
2024.06.21	01:20:00	2359.25	2359.35	2358.29	2358.86	288	0	4
2024.06.21	01:25:00	2358.81	2359.73	2358.48	2359.68	171	0	5
2024.06.21	01:30:00	2359.66	2360.19	2359.39	2359.98	120	0	4
2024.06.21	01:35:00	2359.98	2360.28	2359.19	2359.31	270	0	4
2024.06.21	01:40:00	2359.21	2359.21	2358.42	2358.80	178	0	4
2024.06.21	01:45:00	2358.73	2359.51	2358.52	2359.41	178	0	5
2024.06.21	01:50:00	2359.41	2359.47	2358.79	2359.00	50	0	4
2024.06.21	01:55:00	2359.00	2359.41	2358.89	2359.39	34	0	6
2024.06.21	02:00:00	2359.39	2359.57	2358.90	2359.57	70	0	4
2024.06.21	02:05:00	2359.57	2360.19	2359.47	2359.97	93	0	5
2024.06.21	02:10:00	2359.96	2360.26	2359.76	2360.17	81	0	4
2024.06.21	02:15:00	2360.17	2360.39	2360.05	2360.39	72	0	4
2024.06.21	02:20:00	2360.42	2361.04	2360.42	2360.84	121	0	4
2024.06.21	02:25:00	2360.83	2361.13	2359.91	2359.92	130	0	4
2024.06.21	02:30:00	2359.95	2360.02	2359.14	2359.43	248	0	4
2024.06.21	02:35:00	2359.41	2360.00	2359.33	2360.00	164	0	4
2024.06.21	02:40:00	2360.02	2360.38	2359.73	2359.98	115	0	4
2024.06.21	02:45:00	2359.99	2360.56	2359.51	2360.16	276	0	4
2024.06.21	02:50:00	2360.16	2360.46	2360.08	2360.18	72	0	4
2024.06.21	02:55:00	2360.18	2361.09	2360.18	2360.86	145	0	4
2024.06.21	03:00:00	2360.87	2361.57	2360.86	2361.25	298	0	4
2024.06.21	03:05:00	2361.26	2362.63	2360.96	2362.60	183	0	4
2024.06.21	03:10:00	2362.68	2362.70	2362.07	2362.25	239	0	4
2024.06.21	03:15:00	2362.25	2362.34	2361.30	2361.59	241	0	4
2024.06.21	03:20:00	2361.60	2362.93	2361.60	2362.61	199	0	4
2024.06.21	03:25:00	2362.61	2363.12	2362.34	2363.12	182	0	4
2024.06.21	03:30:00	2363.12	2364.42	2363.07	2363.82	248	0	4
2024.06.21	03:35:00	2363.72	2363.72	2362.71	2363.03	229	0	4
2024.06.21	03:40:00	2363.03	2363.14	2362.45	2362.86	198	0	4
2024.06.21	03:45:00	2362.79	2363.74	2362.35	2363.54	299	0	4
2024.06.21	03:50:00	2363.54	2364.86	2363.41	2364.33	327	0	4
2024.06.21	03:55:00	2364.33	2364.51	2363.70	2364.13	409	0	4
2024.06.21	04:00:00	2364.13	2364.24	2361.90	2362.90	1186	0	4
2024.06.21	04:05:00	2362.90	2363.55	2361.54	2361.55	674	0	4
2024.06.21	04:10:00	2361.51	2362.64	2361.21	2361.23	657	0	4
2024.06.21	04:15:00	2361.28	2361.28	2359.59	2360.95	1023	0	4
2024.06.21	04:20:00	2360.95	2361.28	2360.16	2360.94	684	0	4
2024.06.21	04:25:00	2360.95	2361.29	2360.24	2360.69	781	0	4
2024.06.21	04:30:00	2360.65	2360.72	2357.14	2357.27	1052	0	4
2024.06.21	04:35:00	2357.26	2359.53	2357.26	2358.88	965	0	4
2024.06.21	04:40:00	2358.88	2360.13	2358.81	2359.89	720	0	4
2024.06.21	04:45:00	2359.88	2360.48	2359.58	2359.80	762	0	4
2024.06.21	04:50:00	2359.79	2360.34	2358.88	2360.18	974	0	4
2024.06.21	04:55:00	2360.16	2360.63	2359.47	2359.59	790	0	4
2024.06.21	05:00:00	2359.59	2360.36	2359.15	2360.25	702	0	4
2024.06.21	05:05:00	2360.25	2360.84	2359.93	2360.34	411	0	4
2024.06.21	05:10:00	2360.36	2361.67	2359.98	2361.60	508	0	4
2024.06.21	05:15:00	2361.61	2361.63	2360.61	2360.68	297	0	4
2024.06.21	05:20:00	2360.68	2361.09	2360.63	2360.91	349	0	4
2024.06.21	05:25:00	2360.91	2361.12	2360.33	2360.65	269	0	4
2024.06.21	05:30:00	2360.67	2360.67	2359.44	2360.27	543	0	4
2024.06.21	05:35:00	2360.26	2360.91	2359.85	2360.20	547	0	4
2024.06.21	05:40:00	2360.22	2360.23	2358.72	2358.84	519	0	4
2024.06.21	05:45:00	2358.82	2359.31	2358.20	2358.84	606	0	4
2024.06.21	05:50:00	2358.84	2359.46	2358.63	2359.25	584	0	4
2024.06.21	05:55:00	2359.23	2359.57	2358.98	2359.47	345	0	4
2024.06.21	06:00:00	2359.46	2359.75	2358.94	2359.24	268	0	4
2024.06.21	06:05:00	2359.24	2359.64	2358.98	2359.06	314	0	4
2024.06.21	06:10:00	2359.08	2359.50	2358.78	2359.29	508	0	4
2024.06.21	06:15:00	2359.32	2360.01	2359.07	2359.96	415	0	4
2024.06.21	06:20:00	2359.95	2360.94	2359.50	2360.56	409	0	4
2024.06.21	06:25:00	2360.56	2360.64	2360.04	2360.57	417	0	4
2024.06.21	06:30:00	2360.52	2361.10	2360.41	2360.75	267	0	4
2024.06.21	06:35:00	2360.75	2361.16	2360.68	2361.12	188	0	4
2024.06.21	06:40:00	2361.10	2361.38	2360.80	2361.17	288	0	4
2024.06.21	06:45:00	2361.17	2361.30	2360.42	2360.83	267	0	4
2024.06.21	06:50:00	2360.83	2361.21	2360.63	2361.15	246	0	4
2024.06.21	06:55:00	2361.18	2362.17	2361.13	2362.17	203	0	4
2024.06.21	07:00:00	2362.17	2362.27	2361.36	2361.96	217	0	4
2024.06.21	07:05:00	2361.97	2362.24	2361.55	2362.00	159	0	4
2024.06.21	07:10:00	2361.98	2362.09	2361.47	2361.58	183	0	4
2024.06.21	07:15:00	2361.64	2361.80	2361.38	2361.79	165	0	4
2024.06.21	07:20:00	2361.77	2361.77	2361.26	2361.37	153	0	4
2024.06.21	07:25:00	2361.29	2361.73	2361.22	2361.67	125	0	4
2024.06.21	07:30:00	2361.63	2361.74	2361.13	2361.74	166	0	7
2024.06.21	07:35:00	2361.74	2362.03	2361.51	2361.94	232	0	4
2024.06.21	07:40:00	2361.95	2362.36	2361.89	2362.36	250	0	4
2024.06.21	07:45:00	2362.35	2362.81	2362.21	2362.80	261	0	4
2024.06.21	07:50:00	2362.79	2363.02	2362.33	2362.56	281	0	7
2024.06.21	07:55:00	2362.59	2362.98	2362.21	2362.96	208	0	4
2024.06.21	08:00:00	2362.96	2363.38	2362.67	2363.01	465	0	4
2024.06.21	08:05:00	2363.01	2363.02	2362.29	2362.77	177	0	4
2024.06.21	08:10:00	2362.78	2362.84	2362.37	2362.66	96	0	4
2024.06.21	08:15:00	2362.66	2363.29	2362.66	2363.15	119	0	4
2024.06.21	08:20:00	2363.15	2363.80	2362.95	2363.48	187	0	4
2024.06.21	08:25:00	2363.52	2363.67	2363.05	2363.56	195	0	4
2024.06.21	08:30:00	2363.55	2363.78	2362.61	2363.42	479	0	4
2024.06.21	08:35:00	2363.42	2364.38	2362.99	2364.38	432	0	4
2024.06.21	08:40:00	2364.28	2364.48	2363.90	2364.12	291	0	4
2024.06.21	08:45:00	2364.12	2364.59	2363.72	2364.32	293	0	4
2024.06.21	08:50:00	2364.32	2365.68	2364.21	2364.66	465	0	4
2024.06.21	08:55:00	2364.65	2365.14	2364.46	2364.61	309	0	4
2024.06.21	09:00:00	2364.51	2364.52	2363.10	2363.52	517	0	4
2024.06.21	09:05:00	2363.59	2364.01	2362.24	2362.43	504	0	4
2024.06.21	09:10:00	2362.47	2364.00	2361.96	2363.94	661	0	4
2024.06.21	09:15:00	2364.00	2364.07	2361.85	2362.26	605	0	4
2024.06.21	09:20:00	2362.25	2362.61	2360.57	2361.66	667	0	4
2024.06.21	09:25:00	2361.66	2362.29	2360.72	2361.61	502	0	4
2024.06.21	09:30:00	2361.54	2361.92	2360.27	2360.50	610	0	4
2024.06.21	09:35:00	2360.51	2360.83	2359.67	2360.22	725	0	4
2024.06.21	09:40:00	2360.20	2360.33	2358.36	2358.59	662	0	4
2024.06.21	09:45:00	2358.60	2359.30	2358.02	2358.52	486	0	4
2024.06.21	09:50:00	2358.52	2359.39	2358.37	2359.19	601	0	4
2024.06.21	09:55:00	2359.15	2359.36	2358.33	2358.51	600	0	4
2024.06.21	10:00:00	2358.50	2358.68	2356.93	2357.18	606	0	4
2024.06.21	10:05:00	2357.17	2358.50	2356.83	2358.29	775	0	4
2024.06.21	10:10:00	2358.31	2358.49	2357.81	2358.10	435	0	4
2024.06.21	10:15:00	2358.07	2358.29	2356.80	2357.22	658	0	4
2024.06.21	10:20:00	2357.19	2357.30	2355.68	2355.81	542	0	4
2024.06.21	10:25:00	2355.83	2356.98	2355.19	2356.91	534	0	4
2024.06.21	10:30:00	2356.89	2359.09	2356.46	2358.84	930	0	4
2024.06.21	10:35:00	2358.81	2359.34	2358.40	2359.30	755	0	4
2024.06.21	10:40:00	2359.32	2360.92	2358.87	2360.69	787	0	4
2024.06.21	10:45:00	2360.61	2362.70	2360.09	2362.48	684	0	4
2024.06.21	10:50:00	2362.49	2364.26	2362.18	2363.95	717	0	4
2024.06.21	10:55:00	2363.86	2364.49	2363.05	2363.05	819	0	4
2024.06.21	11:00:00	2363.03	2365.26	2362.73	2363.73	715	0	4
2024.06.21	11:05:00	2363.72	2365.03	2363.72	2364.15	672	0	4
2024.06.21	11:10:00	2364.14	2365.16	2363.73	2364.85	627	0	4
2024.06.21	11:15:00	2364.85	2366.41	2363.34	2363.84	642	0	4
2024.06.21	11:20:00	2363.82	2365.92	2363.69	2365.72	499	0	4
2024.06.21	11:25:00	2365.71	2368.16	2365.58	2367.69	532	0	4
2024.06.21	11:30:00	2367.71	2367.97	2365.71	2366.12	602	0	4
2024.06.21	11:35:00	2366.18	2366.39	2365.47	2365.82	508	0	4
2024.06.21	11:40:00	2365.82	2366.47	2365.02	2365.10	475	0	4
2024.06.21	11:45:00	2365.07	2366.53	2364.88	2366.41	356	0	4
2024.06.21	11:50:00	2366.41	2366.72	2366.06	2366.06	286	0	4
2024.06.21	11:55:00	2366.01	2366.24	2365.01	2365.40	641	0	4
2024.06.21	12:00:00	2365.40	2366.68	2365.34	2366.14	403	0	4
2024.06.21	12:05:00	2366.17	2366.48	2365.73	2366.38	448	0	4
2024.06.21	12:10:00	2366.37	2367.33	2366.29	2366.63	470	0	4
2024.06.21	12:15:00	2366.65	2366.81	2365.53	2365.72	452	0	4
2024.06.21	12:20:00	2365.82	2365.82	2364.42	2364.50	460	0	4
2024.06.21	12:25:00	2364.51	2364.82	2364.00	2364.19	383	0	4
2024.06.21	12:30:00	2364.19	2364.72	2363.00	2364.42	577	0	4
2024.06.21	12:35:00	2364.36	2364.43	2363.19	2363.50	401	0	4
2024.06.21	12:40:00	2363.40	2364.12	2363.18	2363.40	294	0	4
2024.06.21	12:45:00	2363.41	2363.99	2362.94	2363.40	379	0	4
2024.06.21	12:50:00	2363.40	2363.83	2363.20	2363.73	322	0	4
2024.06.21	12:55:00	2363.71	2364.54	2363.48	2363.95	378	0	4
2024.06.21	13:00:00	2363.95	2364.19	2362.51	2362.58	361	0	4
2024.06.21	13:05:00	2362.59	2362.98	2361.40	2362.68	516	0	4
2024.06.21	13:10:00	2362.67	2362.79	2361.38	2362.01	591	0	4
2024.06.21	13:15:00	2362.01	2362.29	2361.49	2362.22	251	0	4
2024.06.21	13:20:00	2362.22	2363.40	2362.01	2363.19	356	0	4
2024.06.21	13:25:00	2363.18	2363.69	2362.65	2362.70	351	0	4
2024.06.21	13:30:00	2362.67	2362.67	2361.85	2362.52	407	0	4
2024.06.21	13:35:00	2362.51	2362.77	2361.70	2362.58	323	0	4
2024.06.21	13:40:00	2362.62	2362.98	2362.36	2362.52	259	0	4
2024.06.21	13:45:00	2362.53	2363.14	2362.26	2362.50	326	0	4
2024.06.21	13:50:00	2362.49	2363.45	2362.34	2362.92	519	0	4
2024.06.21	13:55:00	2362.92	2363.70	2362.72	2363.70	322	0	4
2024.06.21	14:00:00	2363.71	2364.66	2363.56	2364.66	477	0	4
2024.06.21	14:05:00	2364.66	2365.51	2364.50	2364.98	468	0	4
2024.06.21	14:10:00	2364.99	2365.96	2364.86	2365.40	392	0	4
2024.06.21	14:15:00	2365.43	2365.68	2364.95	2365.36	268	0	4
2024.06.21	14:20:00	2365.36	2365.87	2365.14	2365.23	369	0	4
2024.06.21	14:25:00	2365.14	2365.46	2364.26	2365.40	418	0	4
2024.06.21	14:30:00	2365.38	2365.97	2365.10	2365.90	294	0	4
2024.06.21	14:35:00	2365.89	2368.77	2365.89	2367.94	501	0	4
2024.06.21	14:40:00	2367.99	2367.99	2365.45	2365.54	503	0	4
2024.06.21	14:45:00	2365.53	2366.09	2364.84	2366.00	431	0	4
2024.06.21	14:50:00	2366.01	2367.19	2365.96	2366.39	456	0	4
2024.06.21	14:55:00	2366.40	2366.80	2366.20	2366.32	445	0	4
2024.06.21	15:00:00	2366.34	2368.04	2366.10	2367.82	686	0	4
2024.06.21	15:05:00	2367.82	2368.14	2366.74	2367.23	567	0	4
2024.06.21	15:10:00	2367.20	2367.69	2366.03	2366.09	666	0	4
2024.06.21	15:15:00	2366.08	2367.75	2366.02	2366.76	512	0	4
2024.06.21	15:20:00	2366.79	2366.99	2364.60	2364.83	864	0	4
2024.06.21	15:25:00	2364.83	2365.28	2364.30	2364.65	703	0	4
2024.06.21	15:30:00	2364.67	2364.67	2363.03	2363.33	725	0	4
2024.06.21	15:35:00	2363.38	2364.12	2362.41	2363.63	837	0	4
2024.06.21	15:40:00	2363.68	2364.29	2362.21	2364.19	799	0	4
2024.06.21	15:45:00	2364.20	2364.40	2362.98	2363.30	620	0	4
2024.06.21	15:50:00	2363.31	2364.60	2361.08	2361.30	650	0	4
2024.06.21	15:55:00	2361.32	2361.91	2360.51	2360.70	888	0	4
2024.06.21	16:00:00	2360.61	2361.60	2359.31	2361.54	1373	0	4
2024.06.21	16:05:00	2361.58	2362.66	2360.65	2360.85	1165	0	4
2024.06.21	16:10:00	2360.84	2363.76	2360.84	2363.65	1038	0	4
2024.06.21	16:15:00	2363.64	2363.85	2360.95	2360.99	798	0	4
2024.06.21	16:20:00	2361.07	2361.42	2357.11	2357.21	1282	0	4
2024.06.21	16:25:00	2357.21	2357.60	2353.85	2355.29	1690	0	4
2024.06.21	16:30:00	2355.18	2356.06	2350.02	2351.77	1735	0	4
2024.06.21	16:35:00	2351.79	2353.76	2350.32	2350.59	1619	0	4
2024.06.21	16:40:00	2350.62	2351.57	2349.07	2349.26	1117	0	4
2024.06.21	16:45:00	2348.93	2348.93	2342.26	2347.02	1882	0	4
2024.06.21	16:50:00	2347.01	2348.52	2335.47	2335.94	2061	0	4
2024.06.21	16:55:00	2335.90	2340.97	2334.76	2340.55	1819	0	4
2024.06.21	17:00:00	2340.44	2340.46	2333.26	2333.95	1825	0	4
2024.06.21	17:05:00	2333.94	2335.88	2330.89	2335.39	1866	0	4
2024.06.21	17:10:00	2335.42	2336.05	2331.99	2335.31	1660	0	4
2024.06.21	17:15:00	2335.30	2335.76	2331.62	2333.07	1530	0	4
2024.06.21	17:20:00	2333.08	2335.08	2330.93	2330.93	1508	0	4
2024.06.21	17:25:00	2330.43	2335.29	2328.59	2335.04	1496	0	4
2024.06.21	17:30:00	2335.06	2336.89	2333.82	2335.09	1488	0	4
2024.06.21	17:35:00	2335.04	2338.66	2335.04	2336.65	1444	0	4
2024.06.21	17:40:00	2336.64	2337.33	2333.10	2333.16	1140	0	4
2024.06.21	17:45:00	2333.20	2333.40	2330.18	2332.38	1166	0	4
2024.06.21	17:50:00	2332.38	2333.88	2330.70	2331.86	1018	0	4
2024.06.21	17:55:00	2331.88	2331.89	2329.83	2329.87	1068	0	4
2024.06.21	18:00:00	2329.97	2331.45	2329.44	2330.28	1009	0	4
2024.06.21	18:05:00	2330.29	2333.40	2330.17	2333.29	1084	0	4
2024.06.21	18:10:00	2333.27	2334.80	2330.51	2330.94	984	0	4
2024.06.21	18:15:00	2330.96	2330.99	2323.85	2325.13	1715	0	4
2024.06.21	18:20:00	2325.14	2326.50	2323.38	2324.96	1254	0	4
2024.06.21	18:25:00	2324.93	2326.96	2324.05	2326.63	1073	0	4
2024.06.21	18:30:00	2326.62	2328.44	2325.81	2327.48	827	0	4
2024.06.21	18:35:00	2327.48	2328.07	2325.54	2326.52	757	0	4
2024.06.21	18:40:00	2326.44	2328.01	2326.11	2327.24	552	0	4
2024.06.21	18:45:00	2327.15	2328.99	2326.82	2328.23	847	0	4
2024.06.21	18:50:00	2328.26	2330.87	2328.20	2329.40	883	0	4
2024.06.21	18:55:00	2329.41	2329.98	2327.73	2327.97	642	0	4
2024.06.21	19:00:00	2327.98	2329.10	2327.32	2327.87	844	0	4
2024.06.21	19:05:00	2327.88	2329.36	2327.47	2327.47	582	0	4
2024.06.21	19:10:00	2327.46	2327.65	2324.66	2324.69	791	0	4
2024.06.21	19:15:00	2324.69	2327.13	2323.73	2327.01	740	0	4
2024.06.21	19:20:00	2327.02	2327.51	2325.88	2325.98	508	0	4
2024.06.21	19:25:00	2326.01	2326.70	2325.72	2326.38	435	0	4
2024.06.21	19:30:00	2326.31	2327.08	2325.07	2326.13	417	0	4
2024.06.21	19:35:00	2326.13	2326.47	2324.87	2326.20	384	0	4
2024.06.21	19:40:00	2326.20	2326.51	2325.50	2325.87	516	0	4
2024.06.21	19:45:00	2325.89	2326.47	2324.67	2325.71	547	0	4
2024.06.21	19:50:00	2325.75	2327.29	2325.46	2325.47	429	0	4
2024.06.21	19:55:00	2325.41	2325.62	2324.21	2324.76	532	0	4
2024.06.21	20:00:00	2324.76	2325.14	2321.11	2322.40	619	0	4
2024.06.21	20:05:00	2322.41	2322.96	2321.49	2322.03	600	0	4
2024.06.21	20:10:00	2322.10	2322.41	2320.04	2321.24	827	0	4
2024.06.21	20:15:00	2321.26	2323.35	2320.02	2322.50	639	0	4
2024.06.21	20:20:00	2322.47	2322.47	2320.25	2320.43	670	0	4
2024.06.21	20:25:00	2320.43	2321.18	2317.57	2317.68	959	0	4
2024.06.21	20:30:00	2317.76	2320.18	2317.54	2320.02	708	0	4
2024.06.21	20:35:00	2320.10	2320.56	2318.75	2319.77	539	0	4
2024.06.21	20:40:00	2319.77	2320.05	2318.89	2319.11	379	0	4
2024.06.21	20:45:00	2319.10	2320.35	2317.35	2317.38	435	0	4
2024.06.21	20:50:00	2317.37	2318.73	2316.73	2318.62	661	0	4
2024.06.21	20:55:00	2318.65	2319.34	2318.01	2319.33	498	0	4
2024.06.21	21:00:00	2319.34	2319.50	2316.76	2317.87	671	0	4
2024.06.21	21:05:00	2317.82	2319.52	2317.12	2319.21	427	0	4
2024.06.21	21:10:00	2319.22	2319.46	2318.17	2319.18	289	0	4
2024.06.21	21:15:00	2319.18	2319.30	2318.21	2318.40	310	0	4
2024.06.21	21:20:00	2318.40	2320.73	2318.38	2320.59	322	0	4
2024.06.21	21:25:00	2320.58	2322.04	2320.03	2321.82	468	0	4
2024.06.21	21:30:00	2321.84	2322.13	2321.33	2321.82	258	0	4
2024.06.21	21:35:00	2321.74	2322.46	2321.53	2322.14	241	0	4
2024.06.21	21:40:00	2322.15	2322.83	2321.89	2322.41	233	0	4
2024.06.21	21:45:00	2322.42	2322.87	2322.09	2322.37	187	0	4
2024.06.21	21:50:00	2322.19	2322.19	2321.41	2321.54	155	0	4
2024.06.21	21:55:00	2321.52	2322.32	2321.42	2322.21	164	0	4
2024.06.21	22:00:00	2322.21	2322.91	2320.53	2322.77	354	0	4
2024.06.21	22:05:00	2322.70	2323.12	2322.04	2322.20	223	0	4
